"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"403",18,15,17,28,9,19,9,16,61,11,18,26,13,14,10,15,24,10,9,15,12,18,32,9,8,16,12,9,16,18,10,10,15,21,15,31,61,10,10,9
"404",9,19,29,16,20,20,53,9,13,15,13,26,17,17,19,28,12,11,9,25,16,9,54,13,25,14,18,11,13,19,27,16,28,8,15,11,8,15,12,13
"405",10,9,23,12,39,13,25,9,10,15,11,15,8,15,16,39,24,16,12,32,15,22,9,16,8,9,18,39,20,10,58,15,28,13,12,10,28,13,18,63
"406",10,14,9,13,10,11,11,11,9,10,8,9,34,10,13,10,12,8,13,9,12,7,13,11,12,14,8,33,13,11,8,9,13,11,11,13,14,11,11,11
"407",10,14,32,21,9,17,10,20,21,19,22,10,8,11,9,19,11,17,10,13,9,12,12,17,10,13,12,30,12,21,13,11,12,23,14,18,10,17,16,18
"408",10,7,21,20,15,18,11,12,11,11,9,16,8,9,10,22,12,13,12,10,15,14,11,10,10,8,15,17,10,22,17,12,11,18,19,24,10,36,36,17
"409",20,9,21,88,38,11,15,12,23,9,26,19,19,66,25,16,22,12,14,24,16,67,8,20,31,28,20,87,10,19,12,17,13,22,18,9,16,15,9,20
"410",18,8,8,21,13,10,57,17,9,20,10,10,19,17,99,22,22,19,15,7,17,17,75,21,14,19,10,10,6,126,13,18,12,14,19,16,16,13,9,8
"411",39,10,18,15,51,22,14,37,9,35,59,29,24,12,7,28,27,23,26,18,59,29,7,8,24,34,29,9,25,11,30,29,16,26,16,8,9,29,15,13
"412",9,17,76,13,13,13,19,22,11,9,10,31,12,11,10,10,16,26,14,45,14,82,14,10,10,20,13,20,15,9,9,11,21,14,16,11,16,69,12,11
"413",14,22,10,50,13,16,26,19,12,18,8,16,11,11,8,24,13,9,19,17,50,10,15,12,15,42,16,12,13,13,14,20,13,32,11,34,26,20,11,21
"414",11,15,15,18,16,13,17,16,17,24,18,47,11,12,11,47,23,11,11,21,14,12,9,24,16,11,17,10,9,11,10,37,17,20,12,13,9,19,40,18
"415",17,22,13,18,10,18,9,15,8,15,10,10,11,9,17,19,12,7,31,14,16,23,9,19,11,36,8,12,15,12,9,8,11,12,11,11,9,22,15,31
"416",22,13,10,16,15,8,17,13,19,17,30,13,13,9,14,28,22,12,14,20,11,14,17,13,21,14,8,11,17,15,16,15,15,7,17,12,17,7,15,18
"417",9,17,12,33,10,8,15,9,20,13,14,14,11,11,7,11,11,8,12,18,8,11,14,14,9,9,17,18,13,17,14,10,7,10,10,9,14,19,33,20
"418",9,14,16,7,11,9,10,13,15,16,16,11,10,9,16,9,27,10,9,8,8,12,28,9,12,22,13,9,16,12,9,15,17,16,12,14,13,9,14,10
"419",41,66,10,16,67,19,11,10,13,7,34,9,14,31,11,10,14,11,11,10,51,12,17,8,28,29,12,10,17,14,9,50,23,17,33,12,22,11,7,31
"420",17,23,11,21,11,10,11,9,20,12,54,25,69,27,21,12,7,28,12,15,12,28,9,22,18,26,21,10,28,25,10,9,9,19,10,26,12,24,23,17
"421",28,9,16,18,26,27,7,10,10,21,17,18,30,35,14,12,11,22,30,16,10,22,13,10,NA,103,22,23,29,15,141,29,12,25,15,7,10,15,19,17
"422",12,12,16,14,17,18,15,9,15,18,8,10,27,10,11,18,14,10,19,19,16,19,27,15,18,18,9,14,15,9,9,15,15,9,19,11,12,13,9,15
"423",23,14,11,13,10,14,13,10,16,13,7,12,14,13,12,9,10,8,14,12,10,9,24,11,12,12,11,11,2,26,10,12,9,13,15,10,41,8,20,7
"424",19,16,20,9,12,14,11,20,13,19,17,19,16,11,62,18,12,18,16,11,79,13,85,18,16,10,12,14,11,18,14,15,9,15,11,20,20,10,21,19
"425",16,12,11,22,22,32,12,9,22,12,10,8,11,13,9,13,30,65,38,8,20,11,10,32,70,13,39,14,9,21,19,22,23,8,8,13,10,40,38,36
"426",11,97,17,11,10,10,9,13,15,17,96,10,15,9,23,59,13,21,12,11,13,17,18,11,20,16,16,11,14,13,47,9,18,17,11,21,9,20,19,14
"427",18,11,12,15,8,19,12,16,20,9,11,10,21,11,16,125,18,9,138,14,12,14,19,10,13,8,13,14,15,9,15,8,11,19,14,12,137,11,19,10
"428",18,18,14,14,21,24,11,13,12,25,97,12,13,16,10,13,13,187,13,13,8,10,10,17,13,12,22,16,17,15,15,12,186,10,16,10,10,15,10,13
"429",17,13,11,11,10,14,10,9,13,13,10,15,11,10,14,14,19,10,31,14,10,10,10,10,8,12,26,16,55,11,17,11,16,11,52,8,11,9,12,11
"430",9,69,11,16,22,13,9,14,16,15,14,10,17,18,14,16,12,8,10,7,7,14,18,14,14,15,11,18,6,12,126,12,52,18,15,20,7,14,13,10
"431",12,14,9,26,9,56,19,15,11,9,27,25,9,27,18,11,19,56,18,21,10,12,16,19,8,8,13,13,11,16,29,16,14,28,18,27,9,21,20,12
"432",20,12,23,9,12,11,15,10,9,18,7,12,13,14,26,22,12,37,20,14,12,32,28,9,21,32,10,9,18,8,17,29,18,10,17,8,15,9,9,16
"433",12,16,10,11,9,13,10,15,21,14,12,10,22,75,11,9,10,10,9,18,24,78,22,18,7,10,21,10,13,16,25,10,8,9,23,15,23,9,9,22
"434",16,9,15,17,29,10,10,14,19,16,13,15,14,11,12,29,8,19,8,16,13,14,15,9,11,10,9,6,9,12,18,17,10,10,16,10,11,18,15,11
"435",8,43,16,10,11,16,18,23,23,8,9,28,16,12,11,12,23,22,36,23,18,20,22,10,15,13,14,17,11,8,10,14,11,7,12,23,10,10,9,24
"436",20,18,14,17,12,13,17,15,11,14,9,20,9,13,21,11,18,17,10,10,17,13,16,15,9,30,17,11,16,14,16,30,10,12,9,15,13,18,14,12
"437",8,29,10,14,10,24,30,27,22,8,13,23,11,11,8,10,9,41,16,16,24,13,19,64,12,11,17,44,56,16,11,10,10,16,27,14,22,9,11,14
"438",22,12,22,13,14,14,16,19,10,21,19,16,63,20,9,15,14,11,10,13,9,20,15,12,9,11,46,18,18,10,47,29,70,10,10,9,10,10,13,8
"439",43,12,16,8,13,15,18,24,10,24,9,21,23,22,15,22,8,11,23,12,11,11,21,15,22,14,9,24,23,18,19,42,15,21,11,24,14,12,17,16
"440",22,19,20,20,18,19,10,10,11,18,18,21,9,12,24,8,19,15,11,11,10,21,21,13,10,20,18,22,10,10,23,11,32,14,21,9,13,35,16,12
"441",11,19,26,8,16,17,16,36,14,9,15,9,20,12,11,19,21,25,22,8,18,14,20,11,15,35,22,17,18,9,17,14,11,15,19,16,23,19,17,9
"442",12,15,18,11,16,11,7,17,9,10,14,24,52,13,12,14,10,221,10,20,75,16,23,9,14,26,22,12,226,17,16,12,10,26,82,21,23,13,7,19
"443",14,11,14,11,12,14,10,10,11,11,11,8,14,12,71,10,87,11,10,16,16,10,12,13,15,14,12,9,10,8,7,11,12,13,10,12,15,17,8,12
"444",11,23,11,20,12,23,10,10,17,18,22,25,24,9,11,9,14,12,18,10,14,8,15,10,41,21,13,10,11,15,9,16,18,21,16,18,12,21,20,44
"445",10,9,9,14,13,40,9,13,10,8,10,9,12,13,10,12,15,10,16,13,17,8,9,39,9,14,8,9,8,16,16,13,9,13,16,8,11,8,10,11
"446",18,17,13,11,19,16,15,17,15,20,21,15,11,30,18,13,18,15,10,18,19,12,19,16,28,15,13,16,11,10,9,9,17,13,9,10,19,16,10,19
"447",15,11,14,16,10,12,10,16,22,18,12,19,16,18,9,16,45,8,19,15,11,11,9,19,10,43,16,11,13,16,16,12,19,15,13,12,21,8,16,10
"448",16,9,12,12,11,16,24,20,11,17,23,19,12,11,11,20,23,16,14,16,12,71,43,15,9,24,21,19,8,66,12,10,16,29,15,13,24,14,12,12
"449",17,16,28,12,12,13,NA,NA,15,11,13,15,11,9,10,12,13,20,39,4,10,10,11,20,12,8,17,22,11,13,9,17,NA,20,8,13,16,20,12,8
"450",21,10,9,22,12,9,10,13,9,12,49,7,14,11,10,13,78,16,11,10,18,21,120,17,7,12,18,11,8,18,7,16,109,17,10,8,11,17,17,9
"451",9,13,15,58,18,13,165,12,8,10,21,23,6,15,NA,10,13,8,9,14,15,8,NA,17,19,9,10,15,20,14,10,11,11,11,17,13,10,9,10,8
"452",14,16,12,14,10,13,11,12,12,17,16,14,9,10,13,8,13,11,10,9,15,10,29,16,15,14,8,18,10,14,11,14,13,11,15,11,14,34,15,16
"453",20,18,12,17,17,20,11,21,17,15,18,9,13,34,17,8,10,12,11,21,11,18,18,12,19,16,20,9,13,7,8,12,11,13,28,9,7,15,11,24
"454",21,9,12,9,11,11,8,133,14,11,12,9,13,8,9,17,126,12,11,32,25,129,11,13,7,13,8,14,16,18,15,11,27,23,13,14,14,10,12,14
"455",10,10,40,20,9,11,9,10,7,27,8,11,27,17,9,15,24,21,10,20,13,18,24,28,8,22,22,21,23,20,22,14,15,38,10,15,23,25,20,24
"456",10,13,11,17,15,13,10,13,10,14,117,14,10,11,13,10,21,18,9,62,119,9,10,10,18,10,18,30,23,14,33,12,16,9,10,15,10,9,17,9
"457",40,30,17,14,15,11,17,14,12,10,9,10,11,12,8,17,32,17,20,8,10,15,9,28,13,30,40,17,11,13,17,8,16,22,14,11,16,24,37,33
"458",33,31,17,15,19,18,19,33,14,14,23,26,47,10,13,7,20,33,31,30,29,16,15,12,23,10,29,23,21,9,8,14,19,47,22,9,36,26,8,14
"459",6,17,8,8,9,17,19,17,10,18,18,20,20,12,6,12,9,10,10,12,13,9,9,36,23,12,12,9,19,15,19,18,11,19,17,14,35,11,15,6
"460",98,107,9,11,59,11,10,28,14,13,14,59,9,17,11,9,10,14,8,9,21,11,10,11,14,12,12,15,10,9,26,12,12,12,13,11,19,8,8,20
"461",10,31,10,14,19,9,16,13,8,27,20,15,13,13,11,29,24,11,50,25,10,14,13,14,36,16,41,12,39,53,19,8,20,16,13,12,21,26,22,20
"462",9,10,16,9,20,12,11,12,34,9,31,47,11,9,10,13,15,8,20,28,18,29,8,53,22,12,15,11,10,11,8,9,16,15,10,17,35,23,9,16
"463",18,42,15,9,43,11,14,9,19,15,12,12,12,16,30,12,14,12,13,13,13,8,11,14,15,16,9,14,14,11,13,11,16,8,13,16,10,16,9,13
"464",23,77,17,19,12,10,9,22,9,12,13,13,12,66,15,13,14,8,24,14,15,13,19,8,13,12,25,23,13,10,8,15,11,15,18,11,14,13,11,11
"465",9,20,22,15,12,8,14,12,103,13,21,18,17,9,10,16,18,14,19,22,11,10,10,10,16,14,21,12,15,22,22,20,23,15,11,11,16,20,92,25
"466",38,9,9,18,14,17,17,26,11,19,10,10,12,9,10,19,7,16,18,21,9,20,21,7,21,12,9,20,17,11,17,12,9,20,13,20,14,13,38,24
"467",62,39,10,11,12,31,38,17,11,10,39,20,33,39,15,10,22,42,41,10,9,26,18,37,21,73,11,10,62,12,10,13,11,47,11,13,30,10,12,20
"468",12,18,11,18,15,18,65,11,84,7,12,16,9,10,8,17,12,10,14,9,22,8,13,11,13,60,12,19,14,85,11,19,12,9,18,13,15,20,12,18
"469",8,10,12,13,19,11,21,8,15,17,39,34,11,9,14,16,15,14,15,36,16,16,12,21,14,18,33,19,20,12,51,9,14,16,11,54,7,25,17,23
"470",22,15,14,48,17,20,11,10,11,17,9,9,21,10,13,18,24,46,13,10,9,17,14,35,18,14,19,12,10,18,20,22,24,15,27,11,16,13,9,15
"471",14,34,9,21,38,15,12,17,8,12,14,14,16,24,18,18,17,22,19,23,19,22,14,10,15,20,28,13,21,11,14,7,29,17,18,13,17,14,10,33
"472",8,10,18,10,11,37,15,8,14,19,12,10,7,10,16,11,17,13,20,15,10,21,12,11,13,18,13,14,8,15,21,18,19,9,9,15,11,17,38,11
"473",14,29,9,21,17,9,8,17,11,20,10,7,88,8,27,11,9,11,12,25,68,9,9,11,12,12,11,11,18,7,9,12,29,31,9,15,7,36,24,11
"474",14,12,12,10,13,11,12,13,12,12,13,13,13,8,12,9,7,9,9,30,7,8,6,10,10,9,12,8,13,10,8,8,11,9,12,12,10,15,32,13
"475",20,9,20,6,18,14,21,54,10,38,8,18,11,19,10,9,106,23,11,17,106,8,93,20,15,8,14,8,19,7,9,64,17,16,9,12,14,16,11,17
"476",16,21,7,11,13,24,10,19,20,10,23,58,22,19,20,19,22,12,17,26,9,9,12,15,11,24,19,14,67,22,11,13,18,12,22,25,12,17,22,17
"477",12,9,11,10,14,10,8,12,16,9,12,11,9,14,11,13,16,13,10,12,15,9,12,33,8,15,12,12,9,7,14,12,15,50,10,12,12,8,22,48
"478",11,14,15,14,7,14,15,11,9,13,15,14,10,12,10,12,7,13,19,12,17,14,21,13,13,11,14,37,35,15,16,15,11,17,14,18,19,10,12,9
"479",31,17,103,10,11,28,17,37,17,109,16,12,60,13,12,9,31,21,16,101,13,19,29,15,15,19,9,18,34,10,20,37,18,16,17,15,10,11,12,19
"480",12,16,11,10,30,19,12,8,9,10,7,14,12,27,18,16,19,9,15,14,9,11,12,9,10,16,14,9,21,13,13,7,13,8,35,18,11,37,12,17
"481",21,29,11,9,6,8,22,16,10,12,75,34,15,14,20,30,9,35,79,10,17,27,11,13,34,12,17,8,18,32,9,10,12,21,16,32,34,14,15,11
"482",9,10,15,10,11,13,13,14,11,8,10,15,11,22,8,10,8,13,8,24,9,11,13,12,9,15,14,15,11,13,10,11,9,12,8,10,10,8,13,12
"483",16,12,12,23,9,38,16,14,12,14,10,17,30,15,17,22,10,8,13,8,15,15,12,12,10,22,10,11,41,12,12,33,15,12,16,9,12,17,12,10
"484",42,21,30,30,37,9,14,47,9,12,21,12,21,10,9,243,8,15,19,12,11,11,18,24,10,253,15,14,9,17,17,12,229,11,15,9,12,11,8,21
"485",104,13,15,12,109,8,12,8,18,12,13,15,13,9,14,9,15,9,11,9,7,8,15,11,10,18,8,7,13,13,12,12,14,18,15,11,18,13,14,14
"486",11,8,34,21,12,16,20,10,28,65,10,12,23,8,25,18,15,15,15,12,12,11,11,10,9,13,80,12,19,14,12,25,13,10,36,20,15,78,13,11
"487",17,16,14,11,16,9,10,10,10,99,12,19,16,17,9,16,11,10,17,8,14,9,15,9,15,97,9,85,16,12,11,12,17,13,10,18,9,20,15,12
"488",15,14,177,9,14,8,17,14,9,12,20,8,9,10,13,10,14,11,13,11,9,11,17,10,17,29,16,15,11,20,14,8,15,16,29,184,17,14,11,13
"489",18,11,9,141,21,17,25,12,29,9,11,10,35,15,14,126,11,37,13,14,16,16,66,13,13,19,15,17,31,25,18,16,10,14,20,9,11,21,15,39
"490",13,30,115,9,38,13,8,25,33,13,18,21,11,138,141,10,9,12,10,30,28,8,17,13,11,30,10,13,14,10,8,127,19,30,9,11,8,10,13,9
"491",18,17,13,16,12,7,8,11,17,46,9,17,10,12,11,12,14,12,9,8,44,18,13,15,11,16,15,21,14,21,16,12,9,17,7,18,13,13,12,10
"492",8,9,24,10,24,10,15,11,15,19,13,8,8,12,15,22,15,18,41,20,13,16,12,14,9,9,9,18,26,12,11,14,41,16,12,14,24,15,13,25
"493",21,13,20,39,19,15,10,18,20,19,19,14,19,18,10,28,16,25,19,11,17,20,13,10,26,15,25,11,14,20,11,10,18,10,19,18,34,11,16,10
"494",66,9,15,66,36,19,11,12,15,9,14,14,11,15,13,13,8,12,11,21,13,13,14,10,16,18,7,10,9,18,9,12,15,13,8,13,12,13,47,14
"495",7,11,10,9,11,12,166,10,37,8,10,12,18,9,15,10,13,14,15,11,15,9,10,33,16,10,9,8,12,10,116,12,9,14,16,9,50,157,12,16
"496",13,12,11,8,11,16,14,13,37,18,12,9,10,8,12,11,7,11,13,13,7,10,8,12,19,19,12,18,19,31,7,11,11,19,10,14,25,8,11,11
"497",12,9,12,10,12,14,11,35,10,14,15,9,17,35,14,14,17,18,10,15,10,17,15,17,12,13,13,15,15,10,12,15,20,9,8,17,17,11,12,18
"498",9,12,40,19,8,19,15,9,22,20,9,9,16,13,13,40,13,11,12,19,9,8,11,13,9,11,9,12,11,9,8,16,15,17,19,12,11,19,12,11
"499",10,16,9,17,17,37,7,10,22,21,23,18,11,17,22,11,10,9,11,9,25,14,23,9,24,19,16,13,16,13,13,26,14,7,13,38,17,15,10,14
"500",13,2,12,43,18,10,24,11,21,47,18,10,19,14,16,24,13,16,11,28,19,11,18,19,9,10,18,10,17,17,9,28,20,22,16,17,19,11,7,18
"501",11,10,26,11,11,12,38,14,11,16,11,10,12,9,13,12,13,7,10,16,9,11,13,13,10,16,11,15,13,15,8,13,37,13,13,16,14,13,13,12
"502",42,13,14,16,9,17,17,29,15,16,18,45,10,15,14,14,18,22,10,46,10,9,16,10,11,11,12,15,8,15,11,11,16,50,17,9,41,11,9,15
"503",47,22,15,9,19,19,10,19,18,17,62,8,17,16,15,13,12,9,24,10,79,13,15,8,13,11,12,86,14,23,17,34,16,16,17,18,14,10,13,13
"504",17,16,8,29,17,67,9,23,11,13,21,33,10,34,18,16,68,21,9,13,7,11,24,10,11,16,9,11,45,19,11,32,25,20,15,10,24,12,33,17
"505",9,12,8,10,8,12,12,20,9,6,21,29,28,23,18,16,7,8,10,13,15,11,12,8,15,16,65,11,18,16,33,14,15,11,34,70,9,33,10,26
"506",14,11,9,10,18,14,14,8,97,8,13,10,13,107,12,15,13,18,39,16,10,21,15,16,17,11,8,10,9,13,13,18,17,15,16,14,13,9,12,8
"507",15,12,33,13,34,11,19,24,15,81,14,10,11,18,11,19,15,56,23,42,15,15,14,12,12,15,10,15,76,27,92,19,10,11,12,15,17,15,8,8
"508",13,15,9,10,14,34,13,18,18,11,8,12,18,14,11,33,15,8,8,15,12,18,15,11,14,16,16,9,15,9,17,9,9,18,14,15,9,21,9,16
"509",9,13,10,85,19,12,17,18,15,11,48,15,11,18,19,11,12,23,46,11,19,12,11,11,10,11,13,11,9,21,16,92,29,13,15,11,17,49,13,12
"510",17,17,28,8,47,10,26,17,8,10,125,29,12,17,20,12,19,15,9,13,13,22,9,8,11,24,10,31,21,12,18,10,8,14,109,11,16,24,15,50
"511",14,52,10,38,49,9,42,37,10,9,21,41,24,13,41,16,12,20,18,17,15,18,16,13,15,21,8,10,35,11,15,22,20,10,15,20,14,12,15,10
"512",14,8,11,12,13,13,13,9,14,38,8,9,15,18,25,12,26,10,11,10,30,10,9,12,12,27,17,10,39,12,12,13,10,24,24,23,13,16,24,21
"513",11,26,12,13,9,26,16,18,25,50,8,22,17,11,10,19,28,18,9,12,15,13,9,11,8,17,28,13,15,10,26,47,28,9,17,14,23,12,14,20
"514",12,17,14,23,14,14,11,10,33,15,80,9,18,8,15,17,19,10,13,14,14,77,34,14,12,12,12,27,16,17,18,13,28,20,12,13,15,11,12,8
"515",8,9,17,34,21,19,49,7,16,19,26,24,9,15,14,14,52,12,26,9,13,10,10,11,7,17,8,28,39,22,8,29,15,9,19,30,14,10,15,17
"516",248,14,18,13,13,30,12,10,13,9,8,8,10,10,15,10,14,17,13,10,13,13,15,7,17,17,14,15,8,18,18,11,11,246,17,234,14,12,16,7
"517",17,9,22,10,10,8,7,36,12,11,7,16,22,17,12,8,35,23,14,23,24,25,15,8,25,10,11,16,20,23,22,15,14,13,9,17,13,17,20,7
"518",16,9,14,13,11,14,10,12,11,60,14,9,7,9,15,14,13,10,8,12,9,18,11,12,63,10,16,9,13,9,14,10,14,11,13,13,10,14,14,12
"519",11,21,22,11,11,39,17,24,10,48,11,12,7,9,34,14,8,14,16,15,50,15,26,17,39,36,35,27,23,10,20,13,11,15,10,26,8,17,10,9
"520",7,9,11,12,8,11,9,11,9,12,11,21,9,17,9,12,12,12,10,12,8,10,11,10,9,9,9,10,8,8,12,9,12,8,11,8,7,10,10,11
"521",18,7,13,17,17,16,9,56,15,17,24,158,30,11,18,121,11,11,20,24,17,13,17,21,13,24,11,15,9,8,7,23,29,16,11,11,10,23,34,11
"522",8,32,16,11,11,13,11,29,12,13,15,11,9,16,10,16,10,10,16,12,15,18,17,17,11,15,12,10,16,16,9,15,16,12,11,15,10,14,16,12
"523",16,14,22,20,12,15,8,10,14,19,17,9,84,49,16,12,17,64,9,9,14,11,85,67,12,17,38,18,11,16,11,16,13,20,13,21,9,16,7,18
"524",19,10,13,19,17,9,32,20,16,13,15,10,13,33,11,7,17,13,20,16,22,10,17,20,18,11,11,17,16,11,10,13,15,11,14,8,21,19,12,11
"525",17,15,12,11,135,12,19,7,124,10,13,14,15,12,14,10,11,15,11,12,15,9,17,11,14,84,17,13,16,20,12,10,10,11,13,14,11,9,16,13
"526",11,14,7,17,19,42,8,9,10,8,10,15,10,12,11,11,16,15,11,9,17,8,15,10,15,10,17,41,11,16,11,11,10,13,20,12,11,12,12,16
"527",23,21,23,33,15,30,11,21,72,17,15,22,29,13,19,20,13,10,21,17,16,8,7,23,24,20,24,7,20,12,21,17,14,24,18,19,20,72,18,8
"528",12,31,17,15,17,8,10,16,8,18,11,31,18,9,18,13,15,11,20,13,9,12,7,11,14,13,18,17,22,17,20,7,19,17,13,15,17,10,15,19
"529",12,13,25,21,11,15,20,18,29,11,13,12,21,12,13,79,14,12,12,20,24,8,107,13,8,15,13,21,22,113,16,22,39,12,8,10,56,17,23,8
"530",17,9,24,13,31,29,18,18,13,24,10,9,15,16,12,30,11,11,28,12,18,23,65,9,11,19,10,11,9,12,67,9,15,14,14,15,11,10,17,28
"531",9,12,10,19,38,8,17,14,10,23,14,23,13,11,9,22,19,8,22,10,19,14,18,21,13,12,15,8,23,36,22,11,19,11,12,9,20,13,16,10
"532",67,11,13,12,13,12,19,14,16,9,19,28,10,11,11,71,10,17,21,60,19,16,14,15,8,22,13,12,10,11,15,16,30,14,8,11,23,8,11,7
"533",88,8,24,11,16,23,14,15,11,21,10,14,13,15,12,30,16,24,10,10,15,11,14,18,12,11,10,13,19,26,14,8,24,17,86,15,12,16,9,12
"534",12,30,13,9,11,21,18,23,23,25,151,29,18,10,24,10,26,18,13,10,11,13,14,9,13,10,19,10,16,9,20,35,12,34,134,31,14,15,26,9
"535",12,10,18,19,37,24,16,16,20,13,15,48,16,27,23,8,14,18,19,8,12,14,65,11,9,8,14,17,62,15,10,11,16,17,17,16,7,19,9,10
"536",17,13,10,26,15,10,11,10,85,13,15,11,19,18,9,10,8,14,13,14,199,12,9,15,18,9,21,12,12,19,37,12,19,11,9,35,33,13,13,204
"537",17,12,13,20,18,13,9,10,13,11,13,35,17,10,16,11,15,14,13,11,8,13,13,19,12,12,8,19,14,18,31,10,10,11,16,11,10,15,15,18
"538",9,11,14,12,10,13,16,13,12,11,16,12,12,15,14,12,31,14,15,15,8,10,9,11,15,9,11,9,15,11,9,8,12,10,9,12,8,17,31,12
"539",13,16,9,12,11,17,12,21,14,25,29,15,28,26,35,14,7,11,8,11,11,10,51,18,9,47,24,31,21,18,12,9,12,9,14,14,26,11,22,16
"540",15,14,13,20,9,13,11,12,12,11,14,14,12,33,18,16,12,11,15,18,17,13,13,11,15,12,12,10,10,19,16,10,13,15,15,18,17,37,16,10
"541",25,21,13,8,18,10,57,12,59,11,19,26,23,17,29,26,8,26,14,25,25,10,9,17,22,10,15,21,11,14,27,13,10,17,14,18,11,24,24,24
"542",9,12,11,9,12,10,8,11,122,15,12,12,9,18,14,14,14,12,11,12,13,11,11,11,11,134,13,14,10,12,11,14,11,14,50,9,134,14,15,10
"543",10,22,11,12,34,11,14,14,55,18,12,10,14,10,11,14,19,17,10,13,14,11,14,18,19,14,14,10,57,13,14,16,11,13,16,18,11,7,10,18
"544",17,17,19,11,19,16,16,8,13,11,15,13,17,8,9,19,8,24,10,13,7,15,17,16,12,11,8,11,33,18,10,9,13,9,16,11,15,12,9,17
"545",42,11,25,22,8,11,8,7,12,17,25,15,8,10,13,10,12,14,10,14,16,17,9,20,13,10,16,9,41,11,27,9,24,10,8,10,23,10,18,18
"546",11,16,7,14,12,11,12,11,12,9,11,8,10,11,14,13,11,21,18,15,30,29,13,19,11,23,14,12,15,12,18,16,10,10,11,10,8,10,8,13
"547",13,10,12,10,16,19,19,13,70,14,16,10,8,20,19,71,8,20,10,10,16,13,17,14,8,10,24,6,16,16,7,18,15,57,22,16,16,12,7,11
"548",22,24,25,12,11,13,21,16,11,23,16,11,26,22,11,17,13,14,20,9,12,10,16,66,11,18,23,10,20,13,11,22,42,59,19,18,18,20,21,13
"549",38,8,22,15,28,35,12,17,9,34,16,24,12,10,21,18,35,27,14,36,9,13,19,10,30,33,20,14,33,11,9,10,21,55,24,13,69,14,33,34
"550",14,15,17,15,49,16,18,12,19,20,13,11,25,25,12,24,28,29,20,13,56,9,10,23,24,13,24,26,24,18,9,13,16,15,62,24,61,27,15,20
"551",10,10,10,48,9,29,22,14,31,13,34,18,12,10,18,133,63,9,83,10,10,20,18,137,10,16,32,27,10,32,13,11,11,41,10,18,31,50,25,15
"552",15,25,17,20,57,18,11,10,9,11,8,27,15,30,7,9,15,47,19,17,15,32,8,18,11,14,12,19,13,22,15,16,11,14,10,57,37,15,12,44
"553",9,91,9,15,9,11,15,13,8,76,8,15,12,14,12,14,46,8,11,7,13,10,13,40,11,16,18,12,9,15,10,16,12,11,9,11,9,8,8,9
"554",18,18,12,23,16,25,46,14,23,13,9,20,19,25,11,12,10,8,26,11,13,22,15,49,23,27,14,9,8,19,26,11,25,11,15,13,11,11,18,10
"555",14,14,23,10,26,18,16,20,16,13,9,10,78,57,12,16,9,12,15,18,10,10,14,10,12,9,10,20,80,17,10,17,15,11,15,13,11,10,24,15
"556",55,11,10,13,11,13,14,10,11,22,30,22,9,11,14,10,13,16,22,28,21,21,3,19,24,11,11,32,24,26,23,23,9,29,21,11,11,41,9,9
"557",17,13,9,27,21,25,36,7,36,23,32,19,8,75,17,23,13,77,13,11,17,13,35,9,16,16,20,11,9,14,16,11,26,34,10,15,8,13,40,10
"558",17,14,16,15,11,34,9,9,8,12,9,19,13,10,14,8,17,11,15,13,15,9,12,38,11,13,9,12,16,19,12,14,13,11,6,7,11,15,9,10
"559",13,16,60,13,16,9,13,16,20,23,8,21,17,14,9,9,60,19,11,9,11,26,13,17,19,10,11,12,19,13,16,14,14,14,10,16,13,19,16,9
"560",10,18,8,10,40,10,17,23,11,17,18,9,8,7,12,20,21,20,11,7,15,12,13,17,10,10,18,41,16,12,18,21,17,17,15,10,12,21,10,12
"561",9,13,14,13,11,10,29,11,17,14,14,13,21,39,18,21,59,23,43,17,14,12,62,8,14,17,13,11,18,9,15,11,46,18,16,11,18,15,10,13
"562",13,12,10,49,180,9,8,17,20,17,11,32,10,10,9,43,11,124,8,25,11,12,7,25,48,9,19,9,17,9,14,14,9,14,13,17,13,17,13,179
"563",46,10,20,12,14,9,16,15,15,8,12,24,7,8,14,20,18,11,13,12,21,15,12,22,7,17,17,43,17,27,10,12,29,8,16,12,7,19,10,9
"564",41,18,18,9,12,7,26,15,16,64,6,21,7,13,16,11,9,10,43,14,13,10,60,15,12,13,15,11,13,13,7,15,15,10,11,16,11,8,13,43
"565",13,13,10,8,42,12,11,15,10,21,7,29,17,11,13,12,18,16,7,6,14,10,8,9,11,15,37,27,10,15,8,8,24,15,9,10,14,8,17,17
"566",11,11,10,16,14,11,12,10,12,15,13,10,10,38,23,10,12,15,17,12,14,12,10,12,11,22,15,15,7,11,16,12,34,15,12,24,16,18,13,12
"567",16,14,11,15,11,13,14,13,15,46,49,11,10,30,17,8,11,10,11,10,11,8,7,12,27,10,11,8,13,15,8,10,10,51,11,9,30,35,10,9
"568",16,20,9,36,11,33,19,22,14,20,13,21,14,9,13,18,14,8,20,14,10,19,21,9,19,21,9,16,13,20,10,20,10,13,22,19,12,12,16,9
"569",9,11,12,11,9,43,34,10,8,30,32,13,8,17,14,10,15,13,11,16,13,7,45,14,18,7,10,30,8,10,9,17,23,10,11,12,16,27,27,17
