"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"479",443,21,91,11,13,35,22,49,415,232,19,13,457,15,14,11,42,34,27,255,13,29,282,19,15,25,11,22,54,12,29,55,24,24,26,17,11,11,13,484
"480",12,17,12,10,120,26,16,8,10,10,8,15,14,109,19,19,28,10,18,14,9,13,14,9,10,17,21,9,30,12,14,7,22,8,135,22,13,37,13,20
"481",24,38,13,10,7,8,27,17,11,15,135,86,20,15,90,122,10,34,39,10,21,19,10,14,128,13,18,8,16,127,10,11,16,36,15,24,33,15,17,11
"482",9,11,NA,11,13,17,NA,196,12,10,12,253,14,NA,9,10,8,15,8,NA,10,12,17,12,9,23,45,23,11,15,9,12,10,13,8,10,10,9,17,14
"483",16,11,12,23,10,NA,22,18,26,13,12,19,68,20,20,NA,11,9,17,9,18,17,12,12,12,101,11,11,264,12,11,NA,16,13,18,10,12,14,12,15
"484",47,27,41,26,59,12,19,46,10,13,19,15,153,10,11,32,11,16,227,12,12,17,30,40,12,43,19,168,9,39,37,15,218,13,16,8,15,13,9,33
"485",NA,NA,20,16,105,NA,24,NA,NA,15,NA,NA,14,NA,NA,10,NA,12,NA,NA,8,9,NA,NA,NA,74,NA,NA,NA,18,NA,NA,NA,45,31,NA,NA,NA,72,17
"486",12,9,31,22,16,21,90,12,86,29,12,12,25,8,30,101,22,23,24,16,16,12,12,10,10,18,47,13,32,19,16,27,14,11,94,65,24,33,15,13
"487",24,21,16,15,47,11,11,11,11,156,11,161,27,42,10,152,12,12,32,10,23,9,18,9,19,142,10,121,18,13,16,13,35,14,11,61,9,164,16,12
"488",22,16,101,9,16,8,33,15,11,15,31,11,9,10,15,11,16,11,14,12,10,13,18,12,21,72,104,19,13,102,19,9,25,32,54,104,21,21,12,17
"489",224,11,9,46,37,23,57,15,175,9,12,10,106,18,15,42,11,39,14,15,16,15,137,17,14,40,15,20,34,37,24,17,10,14,32,9,12,37,16,196
"490",19,21,31,12,67,15,9,27,37,17,40,20,12,56,256,10,12,15,13,43,26,10,23,15,11,32,11,17,17,11,9,36,16,46,8,11,8,12,15,11
"491",74,34,15,29,15,8,9,12,34,92,10,23,12,13,12,12,16,18,11,10,65,33,12,21,11,24,20,62,14,86,23,17,9,30,7,26,14,15,13,13
"492",10,9,113,10,24,10,18,11,18,33,14,9,8,12,22,60,21,19,400,23,14,17,14,17,9,9,9,20,28,12,12,18,413,21,16,15,67,17,15,82
"493",39,18,360,204,31,17,11,20,409,24,27,15,22,27,11,366,18,173,24,12,35,66,13,11,196,14,219,14,17,55,12,10,22,10,22,21,164,11,15,10
"494",82,9,19,216,214,213,13,17,232,11,16,27,12,20,17,17,8,17,14,33,22,15,18,11,23,224,7,10,10,27,9,15,41,14,8,14,12,14,230,15
"495",8,11,11,9,13,16,109,10,253,9,13,13,17,9,260,9,17,17,18,12,30,10,9,30,17,11,11,9,13,11,52,15,10,14,20,12,36,269,14,16
"496",15,13,12,9,11,24,19,17,NA,44,15,11,11,8,15,14,8,13,14,14,8,10,8,13,NA,NA,15,30,NA,NA,7,12,12,47,12,18,NA,10,13,12
"497",13,9,15,10,13,17,13,38,11,14,17,11,18,38,15,18,19,25,11,17,10,23,16,22,12,14,13,20,17,11,13,18,33,9,10,19,24,11,12,25
"498",11,14,87,32,9,58,24,11,62,41,10,9,19,17,17,58,15,12,13,31,10,8,13,17,10,13,10,15,12,9,11,29,20,24,29,13,14,76,17,14
"499",9,18,8,25,18,244,8,10,34,22,23,18,10,17,39,10,11,9,13,10,290,13,NA,9,482,17,12,11,18,17,11,53,15,8,14,72,20,12,9,13
"500",15,51,12,31,17,11,28,12,20,38,18,11,20,16,19,33,14,18,12,86,24,12,22,26,11,11,24,11,23,28,11,94,22,94,18,23,26,13,8,26
"501",12,11,34,13,12,13,34,15,12,18,13,11,13,9,13,13,15,7,11,17,9,12,17,14,12,22,11,17,14,16,8,17,24,20,15,21,19,14,16,15
"502",236,14,20,21,9,19,16,27,364,23,25,27,10,18,16,14,17,17,11,417,10,14,16,11,11,11,12,15,9,15,13,11,17,382,17,9,27,11,9,15
"503",69,25,14,8,23,62,11,37,55,42,54,8,17,16,15,17,13,9,27,10,156,18,19,8,12,12,13,156,15,32,19,175,22,11,91,72,14,10,12,13
"504",21,37,8,31,28,47,10,26,13,17,28,26,11,38,38,17,41,23,11,14,7,16,24,14,14,18,11,12,39,22,12,47,23,30,30,10,29,12,26,18
"505",10,11,8,11,8,18,12,18,10,7,21,39,23,25,26,15,7,8,9,18,19,11,214,9,13,220,215,14,14,13,212,12,18,12,159,45,10,35,10,23
"506",31,12,10,11,24,20,20,9,32,9,16,10,14,57,12,18,15,22,198,24,11,138,30,10,82,13,9,10,12,16,14,22,26,18,13,17,13,9,12,8
"507",20,12,37,16,52,12,83,NA,23,161,17,11,12,22,11,33,21,137,216,45,20,19,16,17,13,17,10,19,177,NA,161,27,11,11,15,17,24,19,10,8
"508",12,20,10,11,17,163,16,145,22,11,8,11,34,16,10,44,16,8,9,29,12,27,19,10,15,17,17,9,14,10,21,9,10,28,16,17,11,151,10,15
"509",9,25,11,63,27,14,19,33,19,12,58,23,11,31,56,17,13,213,32,14,29,16,13,13,11,13,15,11,10,199,21,80,40,20,18,13,23,205,13,14
"510",37,18,22,9,97,10,54,20,9,11,142,52,18,28,37,16,30,28,13,16,13,35,11,8,13,49,12,36,46,13,18,12,7,15,136,14,17,48,14,78
"511",23,120,12,114,62,11,46,26,12,11,20,70,28,17,42,29,14,24,21,22,20,24,25,16,63,21,9,11,37,13,19,114,20,10,31,83,18,12,16,12
"512",20,8,13,14,16,13,14,9,16,33,8,10,13,18,67,18,32,11,14,12,40,10,9,15,12,158,31,10,39,13,12,15,10,35,147,169,18,30,78,35
"513",11,170,11,15,12,40,17,20,67,166,8,27,17,16,10,35,47,25,10,12,16,16,10,11,8,35,75,17,15,12,52,332,378,10,19,15,42,12,15,19
"514",13,20,20,70,16,15,13,14,NA,17,NA,11,31,9,15,31,25,11,16,16,22,NA,57,19,13,14,15,37,20,25,24,14,105,26,12,15,16,11,13,8
"515",9,9,24,28,24,177,89,7,19,26,260,23,10,40,17,14,51,13,28,11,15,11,10,11,8,38,9,25,284,50,9,33,20,12,20,296,21,10,21,23
"516",108,16,25,17,14,51,16,11,81,11,10,8,12,11,23,11,23,22,16,13,16,15,20,8,24,32,18,19,8,29,26,13,13,108,20,66,19,13,19,8
"517",16,9,40,10,11,9,8,NA,15,11,7,16,NA,15,14,9,NA,23,16,35,19,NA,16,9,NA,10,13,21,NA,NA,29,15,15,17,10,18,14,22,56,8
"518",NA,10,30,19,14,22,10,14,13,36,23,11,8,11,83,NA,18,12,9,15,10,NA,13,17,61,13,117,9,19,10,21,12,26,12,24,41,12,22,50,16
"519",14,36,38,15,12,54,24,23,11,166,13,16,9,11,157,16,9,16,28,18,35,19,28,21,43,165,36,33,46,11,22,14,12,20,11,168,9,18,11,8
"520",7,11,19,24,9,13,12,12,10,24,106,109,10,109,10,114,26,29,11,25,9,11,15,12,11,9,9,11,9,9,22,11,23,9,14,9,7,10,11,20
"521",21,9,14,32,18,20,10,61,17,27,19,25,32,11,17,64,12,11,25,53,22,18,18,40,16,26,12,20,10,8,8,26,108,14,16,11,11,29,73,12
"522",8,90,23,11,12,14,11,136,11,12,19,11,10,25,11,133,12,10,23,11,24,106,157,30,12,17,11,10,175,22,9,23,85,12,10,17,11,15,144,12
"523",16,17,139,27,13,17,9,12,14,22,23,11,42,69,23,11,22,NA,9,9,13,12,NA,33,13,29,NA,93,13,19,12,18,15,23,26,33,10,19,7,27
"524",12,11,13,23,28,10,159,93,18,15,16,11,14,86,12,8,22,14,38,17,55,11,24,30,30,13,11,19,15,12,10,14,18,14,13,7,46,222,15,11
"525",259,20,14,12,73,13,35,8,265,11,16,99,265,12,34,11,12,29,13,17,29,10,33,16,24,42,19,17,61,264,13,10,11,13,13,17,12,9,18,15
"526",13,15,7,32,158,181,9,8,13,8,10,23,11,14,12,14,24,18,11,10,60,8,53,11,173,17,31,95,12,33,16,11,12,13,149,14,14,12,14,26
"527",33,26,31,140,17,48,11,478,55,22,18,92,50,14,33,24,15,12,26,20,20,10,9,49,34,22,39,7,35,12,488,18,14,44,27,23,39,85,20,9
"528",12,NA,18,14,20,8,12,NA,7,23,11,NA,34,10,NA,16,16,NA,29,NA,10,NA,8,11,13,12,20,NA,NA,19,41,6,57,NA,NA,NA,43,NA,18,25
"529",12,15,32,110,11,15,24,36,36,12,15,13,27,12,20,36,16,13,14,57,456,8,47,13,8,18,22,24,26,66,23,102,237,13,9,10,451,23,29,8
"530",39,10,227,18,140,130,114,109,20,38,12,11,18,18,13,108,14,13,28,14,30,28,91,10,12,19,10,12,10,13,NA,9,17,16,70,23,13,13,31,58
"531",8,NA,10,20,NA,8,NA,13,10,NA,13,35,12,NA,9,114,20,8,32,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,9,12,10,NA,11,NA,10
"532",76,13,14,12,11,15,17,12,17,8,18,78,11,11,10,38,10,19,22,75,17,15,12,16,7,31,12,12,11,12,13,17,20,14,8,10,23,8,11,8
"533",64,8,27,14,23,27,18,16,12,30,11,17,16,103,15,63,21,30,11,11,22,12,15,23,12,12,13,13,28,143,14,9,22,18,100,18,14,19,11,14
"534",13,NA,12,9,NA,23,17,26,45,37,85,74,16,NA,NA,NA,NA,23,15,10,11,13,16,8,17,11,19,10,19,NA,21,NA,17,NA,246,269,15,26,27,9
"535",13,11,28,31,132,96,23,26,19,14,16,55,32,34,23,10,21,21,52,7,14,14,128,14,11,10,18,35,84,22,12,11,19,37,20,22,7,27,10,11
"536",303,15,10,26,17,11,11,11,187,14,15,13,45,19,9,11,9,24,14,17,298,15,9,15,47,10,19,13,12,21,459,14,21,13,10,25,35,14,16,460
"537",19,11,11,28,19,11,11,10,15,11,13,75,18,10,19,9,19,16,16,10,8,11,11,81,10,11,8,25,13,21,77,11,9,12,17,10,16,74,14,23
"538",11,12,21,14,12,16,52,18,13,12,31,11,15,16,19,13,94,22,35,32,8,11,9,12,19,9,12,10,105,13,9,8,13,11,9,18,9,20,113,15
"539",13,30,9,20,12,17,16,31,14,18,NA,17,33,152,20,22,8,11,8,12,14,11,31,182,13,32,46,26,76,15,14,9,12,12,17,14,NA,14,23,23
"540",17,18,14,68,9,16,11,14,13,12,15,16,16,57,26,15,13,12,21,30,30,14,15,12,20,15,12,12,11,83,74,11,16,15,16,25,24,35,30,12
"541",27,22,14,10,22,11,152,12,156,16,23,37,22,15,107,148,8,29,21,26,36,12,10,19,20,9,37,25,13,19,32,14,10,23,17,32,13,56,135,28
"542",9,15,16,9,14,10,8,11,88,39,16,19,9,47,27,23,22,13,11,17,39,10,13,12,12,81,17,22,10,14,11,18,12,26,57,10,35,17,19,11
"543",10,34,12,18,64,13,15,14,322,23,13,10,16,11,11,14,27,56,11,22,15,12,25,55,21,14,16,11,346,15,15,332,11,14,20,70,12,8,10,53
"544",21,21,57,11,25,19,18,8,14,12,16,14,20,10,10,32,8,48,11,15,8,15,22,18,13,12,8,11,45,21,13,10,13,9,17,13,16,13,10,21
"545",32,10,306,38,8,12,9,8,12,19,48,204,9,11,32,12,14,19,11,17,177,33,10,43,19,10,17,10,35,15,39,11,48,11,9,10,36,10,18,44
"546",11,23,7,19,16,11,13,11,13,9,11,8,11,11,16,14,11,35,25,24,37,53,13,23,14,48,14,12,18,13,58,21,10,10,12,10,8,12,8,16
"547",12,12,15,10,19,27,27,13,NA,22,18,11,8,23,25,NA,8,NA,10,11,25,14,20,17,8,9,NA,7,16,17,7,23,13,NA,NA,15,16,13,7,11
"548",41,26,28,13,10,13,20,17,11,28,16,12,28,34,11,16,19,15,27,10,13,12,15,176,14,171,28,11,19,12,13,35,54,163,31,16,16,22,87,13
"549",374,8,22,20,22,48,12,18,9,52,15,62,14,10,392,23,27,31,13,28,9,13,17,12,43,39,24,15,381,12,9,10,387,45,22,14,46,12,376,63
"550",18,19,22,17,104,16,17,15,21,26,13,12,45,25,12,23,463,69,20,16,242,10,11,26,26,15,30,33,62,20,10,15,16,17,202,72,53,NA,18,32
"551",11,11,10,40,10,50,386,17,33,14,24,18,13,12,20,406,66,10,96,11,10,20,22,410,11,17,396,31,11,26,15,14,12,31,11,16,25,36,29,16
"552",16,29,20,28,156,27,13,10,10,12,9,74,27,36,8,9,18,161,21,19,18,34,8,22,12,16,14,25,14,30,15,20,13,24,10,162,125,20,15,41
"553",10,121,10,39,10,12,174,23,8,490,9,113,28,20,13,26,34,8,15,7,163,14,19,489,10,78,113,12,9,37,12,101,15,13,13,12,10,10,8,9
"554",27,21,15,22,18,23,106,15,36,17,10,20,22,71,15,12,11,8,26,12,14,20,16,50,103,25,16,10,8,19,70,12,66,12,67,82,11,12,19,11
"555",19,16,84,11,113,29,27,180,23,16,9,11,215,126,15,28,10,14,23,95,16,10,24,10,15,10,11,190,211,31,13,24,18,14,20,23,15,13,62,19
"556",36,11,10,14,11,15,15,11,13,166,70,80,9,12,17,12,16,17,42,60,29,280,23,20,39,11,11,75,243,55,128,24,12,78,29,12,13,55,12,11
"557",15,15,10,24,19,26,382,8,228,21,45,20,9,362,14,23,13,209,15,12,16,14,340,10,22,17,21,11,9,16,14,13,24,41,9,17,9,14,337,11
"558",21,19,18,21,15,351,9,10,9,16,9,350,17,13,16,9,45,13,17,16,21,13,16,43,14,13,10,13,316,325,14,16,14,13,7,8,13,16,11,10
"559",15,20,115,16,23,8,15,18,25,33,9,26,17,14,9,9,122,25,13,11,11,96,13,25,44,10,10,13,21,12,20,16,13,13,9,22,15,29,16,9
"560",10,19,8,10,101,9,17,85,10,24,22,11,8,7,12,30,70,58,11,8,13,13,12,20,11,10,106,92,16,12,24,51,19,18,18,9,11,92,9,12
"561",11,18,13,12,12,10,33,13,34,14,19,15,26,414,20,29,354,70,159,29,14,14,402,8,14,16,13,12,21,10,18,12,417,23,17,12,25,16,12,17
"562",14,15,12,23,18,10,9,212,20,18,11,19,11,11,11,59,12,217,8,18,13,17,8,24,26,10,23,9,23,10,15,15,10,14,15,27,15,19,12,400
"563",378,11,26,13,18,9,22,15,21,8,11,104,8,9,16,23,22,13,15,14,32,18,17,28,8,24,23,88,22,32,12,14,369,9,20,14,6,22,10,10
"564",137,19,32,9,19,7,31,14,27,144,7,45,7,23,17,14,9,10,196,14,14,11,188,29,11,14,15,11,22,14,7,16,204,9,10,38,10,7,26,198
"565",14,13,9,8,431,16,13,16,10,33,7,454,23,10,18,15,24,463,8,6,17,10,8,11,15,16,319,27,11,14,8,9,362,15,9,10,19,9,18,20
"566",11,16,10,21,17,11,17,13,13,18,13,12,10,193,37,13,12,16,224,12,14,13,12,13,12,24,15,15,8,11,16,12,39,14,13,41,18,21,15,13
"567",17,16,12,21,12,15,12,14,23,139,43,11,11,144,15,9,11,13,19,11,11,9,8,14,153,10,12,8,12,16,8,13,11,141,12,8,143,20,11,8
"568",15,27,9,116,12,109,22,43,15,31,20,34,15,10,13,18,21,9,99,14,12,23,23,9,22,23,12,19,17,23,11,24,11,14,39,105,12,12,15,11
"569",10,12,14,11,12,85,61,11,8,84,40,13,7,33,14,12,15,17,10,16,12,8,93,15,20,7,11,78,9,10,9,17,35,11,10,13,16,27,46,15
"570",14,12,10,16,323,9,16,12,11,13,12,43,319,17,11,11,10,13,310,29,7,8,10,21,20,11,12,17,8,8,11,68,363,21,13,11,23,9,321,12
"571",20,13,13,12,22,122,16,9,10,23,16,25,130,28,14,16,25,20,11,37,17,124,22,25,18,13,29,10,73,14,124,12,15,33,16,24,13,12,14,11
"572",24,15,30,21,74,26,15,10,12,16,18,15,32,28,79,NA,45,27,NA,36,10,15,19,16,25,NA,69,15,24,16,11,NA,25,32,24,16,10,13,11,12
"573",74,21,11,19,50,16,10,21,21,18,25,12,17,17,11,133,8,15,12,125,12,13,17,23,10,15,12,26,21,26,21,16,23,9,13,127,32,24,14,65
"574",31,8,10,21,NA,8,7,9,9,11,14,17,21,10,15,18,20,115,9,17,11,36,NA,13,8,16,16,491,34,25,13,12,112,13,10,9,11,12,21,16
"575",10,26,24,21,25,16,56,17,10,25,13,10,19,32,179,150,17,146,22,13,18,28,13,14,8,13,31,10,18,14,11,21,16,16,14,24,8,20,13,12
"576",32,9,12,15,77,15,22,10,11,11,17,18,10,13,48,10,62,17,14,16,10,15,10,15,22,9,40,98,19,22,35,26,42,19,20,9,12,102,22,30
"577",79,17,14,10,10,27,231,11,17,32,15,20,15,18,113,18,38,31,32,16,194,10,10,25,11,10,19,13,15,12,44,10,12,16,10,14,17,57,20,16
"578",11,44,24,10,219,14,12,22,12,368,14,46,27,67,12,11,11,9,13,12,7,15,9,25,10,30,15,11,42,25,17,8,316,22,12,18,13,9,29,55
"579",17,12,9,11,17,56,11,14,19,65,21,14,12,11,25,258,135,16,20,10,238,20,17,23,14,11,14,27,16,17,16,29,8,207,16,14,14,14,12,11
"580",15,10,67,12,29,25,36,130,16,22,16,32,8,10,17,9,8,16,17,72,16,13,17,8,11,25,12,14,18,35,26,72,21,10,8,25,9,16,35,19
"581",20,9,11,15,26,11,11,17,25,20,15,54,43,15,19,21,10,46,14,25,32,13,15,11,20,18,14,12,15,13,11,15,11,17,17,12,12,58,20,11
"582",14,23,291,18,14,24,12,97,19,11,10,10,15,23,13,12,21,13,10,16,11,20,119,11,22,18,12,15,10,17,28,13,13,14,304,9,297,143,14,8
"583",18,21,13,22,17,14,21,11,60,12,49,13,9,30,9,421,22,13,12,21,29,25,12,13,41,354,13,13,31,12,17,12,21,15,31,13,112,23,16,18
"584",11,19,77,19,13,10,18,13,16,22,21,121,85,14,14,20,14,15,21,13,10,168,14,17,11,12,22,14,171,18,10,149,10,16,11,21,9,8,21,15
"585",9,13,18,12,14,13,11,28,10,18,19,9,13,11,18,10,14,14,13,44,11,23,14,32,9,14,13,13,11,39,13,9,12,9,11,8,13,17,11,39
"586",11,9,12,30,11,37,11,23,12,47,18,11,13,9,10,35,20,11,13,8,12,26,10,40,8,11,8,62,31,35,58,35,12,56,14,15,18,45,19,41
"587",18,10,52,10,7,13,18,21,13,49,15,15,13,8,9,10,42,11,9,22,11,16,12,11,15,13,11,10,17,9,11,12,10,38,16,14,12,20,31,15
"588",8,10,129,9,9,11,22,14,278,18,43,13,11,10,17,22,12,11,18,11,22,27,10,20,13,14,38,10,23,31,18,10,43,14,17,23,16,11,12,9
"589",16,21,11,13,10,13,14,9,25,12,11,9,16,278,16,14,28,237,25,364,11,83,15,13,9,20,14,30,33,32,9,12,11,30,16,16,172,52,11,38
"590",58,8,10,10,11,10,25,16,14,29,68,15,7,9,12,9,7,10,9,13,13,121,8,9,9,8,70,10,21,14,74,8,11,14,13,10,11,20,16,8
"591",NA,10,9,13,7,25,32,30,18,37,NA,25,61,31,27,8,73,52,21,NA,8,21,54,19,73,19,48,11,30,NA,18,22,NA,23,10,15,19,8,31,33
"592",11,11,17,105,19,13,25,56,13,12,27,136,15,25,22,10,111,15,10,33,13,21,21,10,13,10,12,25,17,93,10,13,56,15,10,13,18,16,30,13
"593",75,19,12,6,15,12,161,16,8,99,15,57,13,16,14,21,9,13,19,12,10,11,14,13,10,12,14,14,14,9,166,12,16,25,162,26,18,10,12,156
"594",11,9,14,106,9,12,16,12,27,11,10,36,10,17,13,12,113,13,23,25,9,11,97,16,25,19,42,11,8,6,16,11,16,96,34,18,30,10,19,11
"595",48,219,11,10,20,46,28,17,8,20,10,65,16,60,41,30,19,17,9,45,16,165,142,46,32,15,9,14,97,23,156,19,8,146,64,11,9,9,7,8
"596",263,16,19,12,19,15,6,21,19,262,12,66,18,50,10,15,252,20,28,8,13,10,40,15,11,27,10,16,8,15,11,40,15,32,89,12,10,34,12,40
"597",12,13,49,26,42,19,48,15,65,22,9,11,11,17,56,19,27,20,8,19,14,37,48,10,58,11,41,22,331,313,11,12,30,58,39,50,22,12,10,49
"598",11,12,NA,18,9,NA,12,NA,172,16,12,16,12,20,12,NA,17,11,9,176,19,11,11,9,5,176,10,27,21,12,12,75,21,21,14,196,23,25,12,12
"599",11,8,42,21,16,63,16,25,18,23,18,50,33,13,41,13,18,40,10,21,11,16,23,15,51,16,14,28,12,28,22,14,20,18,9,22,11,15,17,12
"600",12,21,13,16,21,19,28,13,45,15,20,28,10,10,9,9,16,23,34,17,9,39,14,17,34,7,33,33,10,31,27,15,7,12,16,19,17,25,44,19
"601",56,13,8,108,17,19,42,15,18,17,11,17,16,19,10,16,19,23,8,101,16,58,17,7,10,14,36,20,13,51,22,21,14,17,116,29,23,52,24,12
"602",19,32,308,320,14,30,13,46,24,39,9,25,16,12,21,8,298,7,10,11,10,23,8,8,370,10,16,28,12,10,11,16,11,339,11,10,8,8,9,8
"603",12,33,14,36,21,33,12,15,79,26,24,37,29,12,14,489,23,10,36,25,44,17,172,31,24,15,14,189,12,20,216,16,10,16,11,32,22,17,11,15
"604",8,34,22,46,27,12,10,19,17,32,15,17,23,11,11,14,23,29,10,11,416,6,9,413,95,17,108,21,397,47,21,14,23,11,13,23,9,27,16,24
"605",56,14,14,17,21,12,43,11,65,64,14,17,11,13,22,16,14,15,13,31,9,45,NA,11,73,116,33,11,26,18,60,217,13,14,23,10,14,11,11,NA
"606",71,8,NA,17,23,12,14,34,23,22,16,13,59,23,28,12,15,11,17,29,31,14,19,11,14,38,23,23,16,22,20,18,16,15,25,16,27,8,268,16
"607",27,16,57,22,17,11,13,16,15,60,11,16,20,15,16,32,32,13,12,58,23,14,15,13,14,20,29,11,16,13,17,51,18,20,17,21,30,15,23,13
"608",19,57,87,52,19,21,28,25,11,386,32,12,12,38,65,9,13,9,15,9,395,394,113,32,9,10,10,9,24,24,20,36,10,14,383,12,21,31,15,18
"609",20,12,30,110,12,33,32,109,8,29,20,22,12,17,35,27,20,15,35,15,20,12,28,12,88,20,17,16,18,10,37,118,37,10,13,9,17,22,9,9
"610",29,14,14,418,410,12,99,10,17,11,40,10,10,13,448,25,18,403,15,21,66,10,17,11,58,43,11,9,17,13,10,9,380,13,12,17,8,24,18,463
"611",21,8,26,9,10,19,32,169,35,27,31,9,161,9,13,9,13,11,14,10,11,28,12,9,13,10,17,10,168,16,31,16,20,20,11,12,10,167,16,26
"612",NA,NA,NA,11,NA,NA,14,NA,NA,NA,NA,11,NA,50,NA,21,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,21,10,NA,20,NA,42,42,57,NA,NA,NA,NA,178
"613",15,18,11,10,14,58,13,44,66,12,17,15,11,19,7,18,9,15,22,27,61,14,11,14,21,15,12,52,12,19,61,23,59,10,13,20,13,33,52,63
"614",30,23,10,10,28,41,44,11,42,11,39,383,10,41,9,20,383,16,13,20,15,21,9,14,48,10,11,123,63,13,8,37,14,13,23,12,18,10,35,12
"615",8,12,14,8,25,13,17,13,9,11,16,18,13,20,14,14,11,21,111,19,14,111,12,33,15,24,13,14,8,18,26,12,121,11,11,9,15,11,15,16
"616",47,54,9,16,15,20,151,10,18,9,11,11,11,14,22,13,20,12,20,151,14,9,13,17,15,116,125,78,10,12,20,9,16,10,9,17,10,10,7,12
"617",17,NA,40,70,15,15,22,69,11,7,9,18,39,13,12,8,9,12,10,16,NA,18,14,16,13,11,10,13,8,10,37,NA,10,NA,38,55,10,11,15,9
"618",18,19,16,9,42,8,11,19,10,13,136,8,12,14,30,13,72,22,16,18,124,17,11,35,10,10,17,45,149,11,150,12,23,8,73,10,8,21,9,14
"619",25,16,21,106,19,80,10,17,80,14,25,14,18,9,12,16,21,10,22,12,17,91,9,331,20,26,11,14,203,39,43,11,339,193,201,22,11,19,24,46
"620",71,11,20,15,11,60,32,10,60,12,55,64,7,12,69,15,28,17,12,17,17,17,25,10,13,10,24,9,16,70,58,24,12,23,12,10,25,12,12,13
"621",16,20,14,19,11,11,10,11,12,12,31,10,16,15,18,14,13,10,14,14,12,23,21,19,9,15,16,18,12,69,13,10,17,11,12,27,85,19,14,64
"622",14,10,40,54,15,10,15,14,11,7,13,18,14,397,19,19,16,399,9,17,42,14,32,14,22,13,11,14,10,14,10,13,15,60,14,105,30,10,9,65
"623",25,18,18,18,26,16,14,21,18,26,99,11,12,13,18,17,7,19,7,9,11,19,13,12,11,12,18,17,68,91,8,102,12,16,20,18,15,12,10,8
"624",15,486,14,15,26,33,12,18,28,10,13,16,12,37,40,19,171,32,8,28,28,25,14,13,11,55,17,20,11,22,14,38,40,15,108,473,19,484,98,10
"625",11,15,14,15,40,29,7,80,22,31,110,20,12,10,17,17,10,27,8,10,29,10,7,23,211,14,116,10,17,14,15,17,16,17,10,12,28,107,12,17
"626",10,38,17,12,43,9,38,11,11,15,99,16,11,42,20,17,21,21,10,14,12,246,29,18,11,38,111,16,25,10,11,10,34,15,18,NA,11,13,17,22
"627",32,21,16,29,12,9,12,14,48,18,26,157,11,12,41,177,12,8,25,147,8,9,7,42,12,7,13,11,9,8,149,14,18,20,13,11,35,16,15,20
"628",162,8,12,23,46,13,29,16,12,16,10,22,17,16,10,51,22,27,15,30,10,15,24,14,10,10,26,29,9,15,12,152,10,21,163,17,12,129,21,30
"629",13,14,42,12,16,18,33,10,7,202,88,25,9,14,21,9,11,14,17,15,260,13,14,17,65,10,14,29,54,17,12,70,237,253,86,13,13,12,8,11
"630",11,44,9,23,15,12,31,26,12,12,13,17,12,21,NA,15,48,12,16,63,15,18,10,14,31,18,10,28,15,17,177,13,52,19,12,181,NA,24,49,111
"631",18,9,11,11,15,23,12,9,14,13,12,10,66,48,58,8,13,8,9,13,22,36,11,15,11,17,28,28,33,12,30,11,13,52,31,10,27,12,71,25
"632",24,16,111,445,18,38,15,43,10,12,22,49,100,15,8,25,8,10,24,10,438,457,16,450,10,10,11,11,30,53,10,16,180,18,55,16,56,15,15,11
"633",16,13,NA,113,8,11,11,8,9,23,18,62,NA,9,NA,15,11,15,13,16,NA,9,NA,11,8,NA,12,NA,15,9,6,49,8,18,71,NA,15,13,11,16
"634",10,9,13,27,11,24,14,17,29,17,10,57,10,16,13,10,19,41,223,10,19,15,94,10,19,16,32,8,10,15,NA,29,12,NA,66,40,17,17,12,16
"635",10,443,24,16,16,12,40,25,29,22,12,13,10,24,20,308,13,16,30,12,43,23,9,34,16,11,15,16,10,11,16,11,25,35,NA,18,NA,22,12,NA
"636",10,19,14,16,15,78,70,17,19,7,26,9,16,12,28,19,71,16,9,8,46,11,78,10,19,28,7,8,30,25,9,11,12,10,12,9,12,9,11,31
"637",8,63,12,15,18,54,19,9,13,7,12,11,8,19,7,19,15,8,14,52,10,11,13,26,20,18,19,13,18,21,17,9,17,17,12,13,33,11,13,59
"638",215,11,206,13,114,16,11,63,9,10,19,21,15,26,41,7,10,14,82,NA,11,17,22,21,NA,16,18,14,11,135,16,29,182,10,13,96,42,11,359,10
"639",20,18,26,133,11,12,14,12,22,10,13,9,9,27,114,13,9,24,18,15,20,14,26,14,16,16,15,17,11,12,12,33,86,128,16,10,11,11,7,15
"640",23,12,29,27,10,414,12,110,26,36,11,24,16,22,120,9,31,13,14,11,22,14,22,17,46,18,34,19,27,124,246,13,26,11,441,12,31,29,9,21
"641",26,11,19,29,13,29,12,13,446,80,112,49,63,227,10,17,21,24,12,38,7,95,24,226,102,23,14,17,13,30,22,29,12,11,18,10,17,19,12,13
"642",16,21,12,8,17,13,11,51,9,19,22,12,12,9,25,337,15,16,10,128,14,11,15,12,15,15,23,9,58,18,19,11,13,10,10,33,127,12,10,12
"643",18,NA,337,327,17,11,37,28,18,18,60,12,9,8,8,154,39,30,7,333,10,10,16,16,13,23,12,39,77,14,12,13,13,9,14,19,9,11,23,13
